0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
-0.017730258940736758,0.0037546283768995366,-0.01771,0.0029689729098697822,0.006606131400372965,0.19935791285937787,0.033648000000000004,125.63892200000001,-0.04174307842928302,3.8299284441661334,26.276402751785,-0.004739671695896198,0.011211817340841531,-0.005092,0.009431225143994347,-0.00017683151075983705,-0.804626932356546,0.06888,101.63411199999999,0.3448764889801171,4.174307456141687,11.853272995358,-0.01777360395754947,0.0032975262730155566,-0.017883,0.0026258373110365513,0.1778715667352805,0.04416428956633345,0.028318000000000003,163.03143500000002,-0.00974210280732599,3.8706326361162158,26.141636524526998,-0.00488975880948512,0.014350224457403613,-0.004652,0.011791115173245721,-0.04478279601306928,-0.6261352024548943,0.08266899999999999,123.067593,0.331179227976978,4.25390134777452,18.386658887799,0,0,0,0,0.7598586576871418,0.9773247151190851,0.5780330413173927,0.9787102488909378,0.047300591257390716,0.020300253753171914,0.047000587507343844,0.03035037937974225,0.0038875485943574294,5.00006250078126e-05,0.0027125339066738333,0.0,0.0001500018750234378,0.0,0.00011250140626757835,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001c743d-d96c-4581-9c92-12629bee52f9,0
-0.017588807360092003,0.005472914094567901,-0.017592,0.0043517491966208926,-0.004682233705801144,0.14532593271349414,0.052128,226.64875400000003,-0.2675777228674857,3.769409684204674,27.145145371234,-0.005058049588119852,0.013725661007177602,-0.00519,0.011770292096309861,0.0033003922057521116,-0.9723853424410782,0.07459199999999999,143.957385,0.43841383330091144,4.274170429115549,17.117808486181,-0.017656395729946622,0.0056861312295671445,-0.017784,0.004525748905679869,0.10894348860121852,0.042028141067263824,0.052877,245.060496,-0.18419226820678886,3.792874689595951,27.526055470100005,-0.005217952149401868,0.022337616361406,-0.005416,0.019649014622627282,0.012066746824202773,-1.2659823755876067,0.097226,214.388541,0.5643069216701924,4.411538647734679,42.094665182190006,0,0,0,0,0.5978501393739528,0.9733131790388321,0.593954251045939,0.9779360293561934,0.045350566882086024,0.01607520094001175,0.046625582819785245,0.0009125114063925799,0.003750046875585945,0.0,0.0028000350004375053,0.0,0.000250003125039063,0.0,7.50009375117189e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,004a04f8-67e1-4440-9dca-7cb7938019c9,0
-0.017500677158464484,0.0027729374024728897,-0.017523,0.002215602983266831,0.017351944586181643,-0.01870441014632851,0.023195000000000007,153.51472,0.10780802875251837,3.899649887528835,25.116708975362,-0.0049177802097526225,0.021523267987918964,-0.005011,0.018129162325683897,0.0038965618001392133,-0.7174816428589161,0.12243400000000002,188.06972600000003,0.33760248971857576,4.254565843669175,38.993899479005,-0.01755611300141252,0.0032700757547405356,-0.017527,0.0025967670039843548,-0.043864135619348016,0.099030687888356,0.028158000000000002,151.151973,-0.01459984806330839,3.8703927802799525,25.512510328913997,-0.004996580444755559,0.018031906769156277,-0.0051270000000000005,0.015006873581607218,-0.014783553834043854,-0.6634355213690397,0.12099000000000001,163.885426,0.4683080015742651,4.101208356013271,28.008562964657003,0,0,0,0,0.5568055210664022,0.979896946216646,0.6171358626018076,0.9782625256358191,0.04452555656945712,0.03145039312991412,0.047025587819847746,0.02853785672320904,0.0027250340629257864,0.0,0.003100038750484381,0.0002250028125351567,5.00006250078126e-05,0.0,7.50009375117189e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,005edea2-ad20-4ebc-bcee-16bb058d2445,0
-0.017608924124051552,0.0032968191412752943,-0.017586,0.0026780289022803653,-0.015912662192454387,-0.2949563791248173,0.023891,206.13376499999998,-0.015611505866711266,4.040342960743396,25.675126208309,-0.0048830323379042235,0.006253168287528937,-0.004891,0.005073858452180077,0.012840407215183192,-0.30237611909310624,0.043984,147.026344,0.39882276474861295,4.070236951515978,5.0355874273820005,-0.017680253353166912,0.003377905625705576,-0.017738999999999998,0.002665752355101729,0.07482427677589437,0.16454179156365356,0.029197999999999998,205.33711799999998,0.03857519226907543,3.865491313881062,25.919792992016,-0.00497415445193065,0.014952398754434276,-0.004793,0.01266474124641792,-0.013949537354316324,-0.7830937135538565,0.086316,168.761395,0.5246634053981045,4.234022046115569,19.864843391192,0,0,0,0,0.38083916887818814,0.91444856888608,0.3826914046131417,0.972444293075472,0.04032550406880086,0.04110051375642196,0.04857560719508994,0.02775034687933599,0.0010750134376679708,0.0009500118751484393,0.0036250453130664134,0.0,0.0,0.0,0.00011250140626757835,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00aab5a5-e096-4e4e-803f-a8525506cbd8,0
-0.017783755859448244,0.005619527123202703,-0.017808,0.004514217562314025,0.014556789814894566,-0.1501589436522215,0.04409,267.65920700000004,-0.4187705744271688,3.962941690796678,27.826905184407003,-0.00465540491756147,0.010705582156990075,-0.004579,0.008876940144392838,-0.00989969416559566,-0.5960877752018097,0.081918,152.929139,0.3615010011224747,3.9727593718408496,10.902331849548,-0.017833323604045048,0.007830899092926483,-0.017598,0.006243642858717461,-0.15157579196849844,0.053288176016998534,0.06852899999999999,245.85710699999998,-0.020350406112484336,3.852007349087408,30.347592236223,-0.0048367570844635565,0.03280622869386595,-0.004913,0.028807342130593053,0.0044651220339128024,-1.2275878990839857,0.150151,289.31440200000003,0.4272725645333045,4.380046475609763,87.969252925166,0,0,0,0,0.5783965278328665,0.9595121715917169,0.7792470047118001,0.980467056227628,0.0444755559444493,0.028387854848185602,0.04477555969449618,0.0032375404692558656,0.0017375217190214879,0.000587507343841798,0.002925036562957037,0.0,1.250015625195315e-05,0.0,0.00018750234377929725,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00cb8a41-47dc-41b4-a512-ccfc778a89d4,0
-0.01772172223402792,0.002562715929011222,-0.017702000000000002,0.0020533128130044947,-0.06614160408400814,-0.05210318269889269,0.022453,161.72008399999999,-0.102757270625976,3.852671603292326,25.649828955363002,-0.004727659033237916,0.004452278714517928,-0.004734,0.0035639603072326878,-0.012304599579900028,-0.10495594073240255,0.035627,66.549607,0.17776116289307792,3.9434512068531458,3.373821658573,-0.0177443962799535,0.004828849381604578,-0.017934000000000002,0.003821154771870679,0.22821227307795797,0.19068903298109463,0.040635000000000004,258.02233,-0.037413008233113436,3.888911894122009,27.054149356048004,-0.004905920749009363,0.009202221523595192,-0.004887,0.007539445810849732,-0.03910390701506746,-0.44789206157505745,0.06676800000000001,110.71051600000001,0.2623395827194249,4.034155134816838,8.69972171937,0,0,0,0,0.40187825727733295,0.950755272203778,0.5365061780229057,0.9638157746724441,0.04512556406955087,0.04505056313203915,0.04738809235115439,0.035275440943011785,0.0024625307816347705,0.0018750234377929724,0.0039000487506093825,0.0008500106251328141,5.00006250078126e-05,3.750046875585945e-05,0.0001500018750234378,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00efb8ea-93c8-4d9c-9114-1fd6d4006f1e,0
-0.017653622145276816,0.0030871828255462216,-0.017592,0.002430772333684471,-0.06881121335527912,0.31700838390911024,0.028149,247.96664900000002,-0.10497353475456404,3.8114559154559653,25.694155099953996,-0.0047204181177264715,0.007494778731250043,-0.005037,0.005942023397922132,-0.009462750855337378,0.3021030248671184,0.058947,111.08892300000001,0.35952758635964055,3.952977510119398,6.276189809161,-0.017684106538831738,0.0033971322156223743,-0.017749,0.0027141239672988505,0.08733167061406054,-0.03430757513776728,0.030176000000000005,284.67922500000003,-0.05205048545885561,3.839010674392387,25.941114700735,-0.004854064875810948,0.008466692583234533,-0.004897,0.007055275968889336,0.008327543292724131,-0.3138334133705243,0.07331900000000001,110.372378,0.42221796120978927,3.8412468142964067,7.619579397694,0,0,0,0,0.11578615883237309,0.9533823143759356,0.04504504487309688,0.9634997757046874,0.0476255953199415,0.04808810110126376,0.04497556219452743,0.03641295516193952,0.005062563282041026,0.00563757046963087,0.0024000300003750048,0.002012525156564457,0.000337504218802735,0.0,5.00006250078126e-05,0.00013750171877148466,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01ac05d6-ae00-48ce-9a3f-e355caf093b7,0
-0.017704820210252627,0.004397506039432774,-0.017787999999999998,0.003506105780336992,0.10266130690754113,0.06501230519913248,0.038019,241.939507,-0.14470745308487612,3.8658366434336426,26.62354530676,-0.004719305866323329,0.018804438264321283,-0.004747,0.016022171383479247,-0.0013298443683858832,-0.8586391505173014,0.108825,174.545487,0.3529312230797773,4.226497002604536,30.069570218081996,-0.017722566557081966,0.0036346294467142666,-0.017625,0.0028857174312814514,-0.10550623273915928,0.06543024460254498,0.032868999999999995,216.330471,-0.053251956379937515,3.820318266616251,26.183651216382,-0.004804176189702371,0.0035897718463528848,-0.004876,0.0028735399430120843,0.08911257300873164,-0.05422134810711432,0.0303,80.300139,0.13530948381070818,3.8895275610239013,2.877276808613,0,0,0,0,0.5419459976389935,0.978047900133427,0.4357084005694728,0.9081826968741091,0.04557556969462118,0.02098776234702934,0.048275603445043065,0.0432505406317579,0.003287541094263678,1.250015625195315e-05,0.002675033437917974,0.0024875310941386767,0.0001250015625195315,0.0,7.50009375117189e-05,3.750046875585945e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01ada0e0-c4e5-4015-9257-2c3e7f8a57ed,0
-0.017742250065625822,0.006464681117114681,-0.017703999999999998,0.0055394275462293694,0.0435732946056273,-0.9329069329268225,0.039546,347.826148,-0.5922123981694739,4.155603215267517,28.525964775332998,-0.005065347254340678,0.004642313315146752,-0.004965,0.003700959092236218,-0.07181850455220143,0.06603944078743185,0.041674,133.72662800000003,-0.07799090536101216,3.82834111520991,3.776636497955,-0.017719117588969862,0.004689077705805139,-0.017762,0.003910541265152482,0.008328026471546932,-0.6071331829617481,0.031664000000000005,262.59095399999995,-0.2623427001603174,4.096107569070702,26.876008286997994,-0.0051957715846448075,0.005828780135711188,-0.005148,0.004515950697306815,-0.07053646377153755,0.5843133720625695,0.05226600000000001,157.805125,0.21484706815683172,3.8229996939017608,4.877562673023,0,0,0,0,0.44157116694156945,0.8599994702133518,0.37705317495114843,0.8726475095920063,0.01702521281516019,0.0442630532881661,0.029512868910861387,0.052888161102013775,0.00011250140626757835,0.0033250415630195376,0.0003750046875585945,0.006437580469755872,0.0,0.0001000012500156252,0.0,0.00028750359379492245,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01de2f10-950f-4e4d-972a-0b340a7dbf6a,0
-0.01775893643670546,0.004745767536672552,-0.017696,0.003759873809342753,-0.08653419498097795,0.1675634873564129,0.043974,291.59260300000005,-0.08615303531119405,3.796675866823753,27.031810205563996,-0.0047082009275115945,0.012476186065376593,-0.004617,0.010346319896310172,-0.00024692440603457715,-0.5612924705780609,0.09006600000000001,153.866149,0.30081741439133175,4.03318570869152,14.225456499343998,-0.017800587657345716,0.004726660568235923,-0.017866999999999997,0.0037514534014651216,-0.01679772114162117,0.10186636930009874,0.038461,360.390728,-0.1175693637800359,3.925600083773819,27.135817742372,-0.004839396904961312,0.008348941511835654,-0.004933,0.006932448673086133,0.05952179130568366,-0.6388015535661191,0.051122,129.24000999999998,0.40608683907433274,4.193559590248061,7.449804112333001,0,0,0,0,0.420949728507671,0.9656325217607815,0.0836291600301511,0.9530844605661659,0.0470130876635958,0.0303628795359942,0.047775597194964936,0.029125364067050838,0.0036125451568144603,0.0006250078125976575,0.003187539844248053,5.00006250078126e-05,0.0002000025000312504,0.0,2.50003125039063e-05,0.0,1.250015625195315e-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01e00adb-5c2e-4129-b7cb-b60b53404e6c,0
